UnixTimestamp,Hsig,Tz,Dirp,Tp,Tsea
1691890560,0.45,3.306,92.8,4,18.05
1691892360,0.38,3.306,92.8,3.7,18.1
1691894160,0.38,3.333,87.2,3.57,18.1
1691895960,0.35,3.306,85.8,3.85,18.1
1691897760,0.33,3.361,88.6,3.85,18.1
1691899560,0.3,3.252,85.8,3.45,18.1
1691901360,0.29,3.361,85.8,3.85,18.1
1691903160,0.28,3.333,83,3.7,18.1
1691904960,0.24,3.2,81.6,4,18.1
1691906760,0.25,2.878,85.8,3.7,18.1
1691908560,0.27,2.548,263,2.08,18.1
1691910360,0.26,2.454,270,2.22,18.1
1691912160,0.35,2.454,284.1,2.56,18.1
1691913960,0.48,2.721,281.3,3.13,18.1
1691915760,0.66,2.985,282.7,3.7,18.1
1691917560,0.76,3.2,277,3.85,18.1
1691919360,0.89,3.39,274.2,4,18.1
1691921160,0.89,3.419,278.4,4.35,18.1
1691922960,0.87,3.419,278.4,4.35,18.1
1691924760,0.83,3.361,275.6,4.17,18.15
1691926560,0.73,3.252,272.8,4.17,18.2
1691928360,0.73,3.252,275.6,4.17,18.2
1691930160,0.66,3.125,275.6,4.17,18.25
1691931960,0.69,3.15,275.6,4,18.25
1691933760,0.69,3.175,279.8,4.35,18.3
1691935560,0.67,3.15,278.4,4.35,18.35
1691937360,0.63,3.2,278.4,4.35,18.35
1691939160,0.65,3.226,279.8,4.55,18.35
1691940960,0.67,3.226,279.8,4,18.35
1691942760,0.65,3.252,281.3,4.35,18.3
1691944560,0.6,3.306,277,4.17,18.35
1691946360,0.55,3.252,277,4.76,18.35
1691948160,0.53,3.361,284.1,4.35,18.35
1691949960,0.5,3.419,278.4,4.76,18.35
1691951760,0.44,3.361,275.6,4.55,18.3
1691955360,0.41,3.478,278.4,4.76,18.3
1691957160,0.41,3.478,272.8,4.35,18.25
1691958960,0.39,3.571,275.6,4.76,18.25
1691960760,0.4,3.604,274.2,4.55,18.25
1691962560,0.39,3.636,274.2,4.55,18.25
1691964360,0.35,3.54,275.6,4.76,18.25
1691966160,0.33,3.604,281.3,4.55,18.25
1691967960,0.31,3.54,278.4,4.55,18.2
1691969760,0.33,3.704,315,4.55,18.2
1691971560,0.32,3.604,279.8,4.35,18.2
1691973360,0.28,3.478,282.7,4.35,18.2
1691975160,0.27,3.478,272.8,4.17,18.2
1691978760,0.27,3.571,274.2,4.35,18.2
1691980560,0.25,3.478,278.4,4.35,18.2
1691982360,0.25,3.571,288.3,4.55,18.2
1691984160,0.23,3.509,284.1,4.35,18.2
1691985960,0.22,3.571,288.3,4.35,18.2
1691987760,0.19,3.39,284.1,4.17,18.15
1691989560,0.21,3.39,289.7,4.17,18.2
1691991360,0.21,3.333,282.7,4.35,18.2
1691993160,0.2,3.252,282.7,4.17,18.25
1691994960,0.19,3.252,281.3,4,18.3
1691996760,0.19,3.2,285.5,4,18.45
1691998560,0.17,3.175,285.5,4.17,18.6
1692000360,0.17,3.101,291.1,3.85,18.7
1692002160,0.16,3.101,291.1,4,18.75
1692003960,0.15,3.008,291.1,4.17,18.75
1692005760,0.14,3.008,288.3,4,18.7
1692007560,0.18,2.899,119.5,3.33,18.85
1692009360,0.18,2.941,81.6,3.03,18.7
1692011160,0.14,2.632,298.1,4,18.9
1692012960,0.15,2.41,104.1,1.96,18.85
1692014760,0.23,2.222,111.1,2.13,18.85
1692016560,0.29,2.381,99.8,2.33,18.85
1692018360,0.35,2.454,104.1,2.63,18.85
1692020160,0.39,2.516,94.2,2.7,18.75
1692021960,0.43,2.597,106.9,2.94,18.8
1692023760,0.4,2.581,101.3,2.78,18.75
1692025560,0.38,2.581,97,2.78,18.95
1692027360,0.43,2.614,90,2.94,18.9
1692029160,0.48,2.74,88.6,3.13,18.85
1692030960,0.49,2.778,85.8,3.03,18.8
1692032760,0.56,2.837,84.4,3.23,18.65
1692034560,0.57,2.878,88.6,3.33,18.6
1692036360,0.61,2.92,87.2,3.33,18.55
1692038160,0.62,3.077,77.3,3.7,18.55
1692039960,0.65,3.2,77.3,4,18.55
1692041760,0.7,3.175,83,3.7,18.6
1692043560,0.75,3.306,83,4,18.6
1692045360,0.78,3.39,80.2,4,18.6
1692047160,0.67,3.306,78.8,4,18.6
1692048960,0.69,3.478,75.9,4.35,18.6
1692050760,0.66,3.419,74.5,4.35,18.6
1692052560,0.59,3.39,81.6,4,18.6
1692054360,0.57,3.419,77.3,4,18.65
1692056160,0.55,3.39,78.8,4,18.65
1692057960,0.51,3.39,78.8,4.17,18.65
1692059760,0.46,3.361,67.5,4.35,18.65
1692061560,0.48,3.419,67.5,4.17,18.7
1692063360,0.42,3.333,64.7,4.35,18.7
1692066960,0.4,3.39,63.3,4.35,18.7
1692068760,0.39,3.448,63.3,4.35,18.7
1692070560,0.39,3.448,67.5,4.17,18.7
1692072360,0.39,3.448,71.7,4.17,18.7
1692074160,0.41,3.509,75.9,4,18.7
1692075960,0.37,3.448,68.9,4.17,18.7
1692077760,0.36,3.419,66.1,4,18.7
1692079560,0.37,3.39,70.3,3.85,18.7
1692081360,0.35,3.306,78.8,3.57,18.7
1692083160,0.33,3.333,70.3,3.85,18.75
1692084960,0.34,3.333,60.5,3.85,18.8
1692086760,0.31,3.252,57.7,3.85,18.9
1692088560,0.33,3.226,57.7,3.85,19
1692090360,0.31,3.053,59.1,3.85,19
1692092160,0.28,2.985,61.9,3.85,19.05
1692093960,0.28,3.03,66.1,3.57,19.1
1692095760,0.26,2.941,63.3,3.7,19.15
1692097560,0.3,2.778,60.5,3.7,19.2
1692099360,0.34,2.685,66.1,3.57,19.25
1692101160,0.32,2.632,77.3,2.44,19.3
1692102960,0.31,2.721,64.7,3.85,19.45
1692104760,0.28,2.837,59.1,4,19.55
1692106560,0.28,2.703,60.5,3.57,19.55
1692108360,0.29,2.759,64.7,3.45,19.5
1692110160,0.28,2.857,60.5,3.85,19.45
1692111960,0.26,2.899,64.7,4,19.45
1692113760,0.25,3.101,60.5,3.7,19.4
1692115560,0.25,3.125,46.4,3.45,19.35
1692117360,0.25,3.077,60.5,3.85,19.35
1692119160,0.25,3.053,57.7,3.85,19.35
1692120960,0.25,2.963,63.3,3.57,19.3
1692122760,0.24,3.03,54.8,3.45,19.35
1692124560,0.21,3.03,56.3,3.33,19.5
1692126360,0.21,3.053,42.2,3.45,19.5
1692128160,0.21,3.03,53.4,3.23,19.55
1692129960,0.2,3.008,53.4,3.23,19.6
1692131760,0.2,2.941,53.4,3.03,19.55
1692133560,0.19,2.92,49.2,3.03,19.5
1692135360,0.19,2.878,49.2,3.03,19.5
1692137160,0.18,2.837,54.8,3.03,19.45
1692138960,0.16,2.837,47.8,3.03,19.45
1692140760,0.18,3.101,102.7,5,19.45
1692142560,0.16,2.685,59.1,3.13,19.4
1692144360,0.14,2.685,60.5,2.78,19.35
1692146160,0.15,2.74,52,2.94,19.3
1692147960,0.15,2.703,56.3,2.94,19.3
1692149760,0.15,2.74,53.4,2.94,19.3
1692151560,0.12,2.74,54.8,3.03,19.3
1692153360,0.13,2.667,57.7,2.86,19.3
1692155160,0.14,2.581,39.4,3.03,19.35
1692156960,0.13,2.395,341.7,2,19.4
1692158760,0.16,2.395,337.5,1.92,19.35
1692160560,0.15,2.353,340.3,1.96,19.35
1692162360,0.16,2.339,334.7,2.08,19.4
1692164160,0.15,2.367,340.3,2.13,19.35
1692165960,0.15,2.381,341.7,2.13,19.3
1692167760,0.15,2.353,341.7,2.17,19.35
1692169560,0.16,2.41,333.3,2.22,19.35
1692171360,0.15,2.395,341.7,2.27,19.45
1692173160,0.14,2.5,345.9,2.27,19.7
1692174960,0.14,2.484,333.3,2.33,19.95
1692176760,0.15,2.516,0,2.17,19.95
1692178560,0.25,2.941,35.2,4.17,19.85
1692180360,0.26,2.516,49.2,3.57,19.8
1692182160,0.26,2.469,315,2.38,19.85
1692183960,0.24,2.381,326.3,2.13,19.85
1692185760,0.32,2.581,309.4,2.78,20.1
1692187560,0.4,2.74,310.8,3.03,19.95
1692189360,0.46,2.778,308,3.03,19.8
1692191160,0.49,2.817,298.1,3.13,19.8
1692192960,0.48,2.797,296.7,3.23,19.8
1692194760,0.47,2.778,302.3,3.13,19.75
1692196560,0.51,2.857,316.4,3.13,19.75
1692198360,0.47,2.878,315,3.23,19.75
1692200160,0.45,2.878,327.7,3.23,19.7
1692201960,0.46,2.837,330.5,3.23,19.7
1692203760,0.43,2.837,333.3,3.23,19.7
1692205560,0.46,2.941,326.3,3.23,19.65
1692207360,0.46,3.008,299.5,3.33,19.6
1692209160,0.44,3.008,295.3,3.45,19.55
1692210960,0.41,2.837,317.8,3.03,19.5
1692212760,0.37,2.857,286.9,3.33,19.45
1692214560,0.36,2.817,289.7,3.33,19.5
1692216360,0.33,2.778,291.1,3.23,19.6
1692218160,0.32,2.759,300.9,3.13,19.7
1692219960,0.28,2.667,296.7,3.13,19.7
1692221760,0.31,2.632,303.8,3.13,19.6
1692223560,0.32,2.649,291.1,3.03,19.6
1692225360,0.33,2.649,306.6,3.03,19.55
1692227160,0.31,2.649,302.3,3.13,19.5
1692228960,0.32,2.703,306.6,3.03,19.5
1692230760,0.3,2.703,305.2,2.94,19.45
1692232560,0.28,2.721,316.4,3.23,19.45
1692234360,0.25,2.685,309.4,3.03,19.45
1692236160,0.27,2.837,289.7,3.33,19.4
1692239760,0.26,2.857,295.3,3.13,19.35
1692241560,0.26,2.857,292.5,3.13,19.35
1692243360,0.25,2.685,284.1,3.13,19.35
1692245160,0.26,2.721,282.7,3.03,19.35
1692246960,0.29,2.759,288.3,3.13,19.3
1692248760,0.3,2.817,292.5,3.03,19.35
1692250560,0.31,2.878,295.3,3.03,19.35
1692252360,0.3,2.797,288.3,3.85,19.35
1692254160,0.31,2.797,289.7,4.17,19.35
1692255960,0.33,2.817,286.9,4.55,19.35
1692257760,0.37,2.703,331.9,2.86,19.35
1692259560,0.42,2.74,353,2.63,19.3
1692261360,0.45,2.797,348.8,2.86,19.3
1692263160,0.45,2.92,344.5,3.03,19.3
1692264960,0.46,2.941,338.9,3.33,19.3
1692266760,0.47,2.963,343.1,3.33,19.3
1692268560,0.5,3.008,351.6,3.23,19.55
1692270360,0.49,3.077,329.1,3.7,19.6
1692272160,0.49,3.077,348.8,3.57,19.6
1692273960,0.48,3.2,344.5,3.7,19.6
1692275760,0.48,3.15,344.5,3.7,19.75
1692277560,0.45,3.077,340.3,4,19.75
1692279360,0.49,3.101,343.1,3.85,19.75
1692281160,0.5,3.101,351.6,3.85,19.75
1692282960,0.49,3.077,345.9,3.85,19.75
1692284760,0.52,3.125,351.6,4,19.75
1692286560,0.57,3.2,351.6,3.7,19.75
1692288360,0.55,3.15,350.2,4,19.75
1692290160,0.57,3.175,357.2,3.7,19.75
1692291960,0.57,3.175,357.2,4,19.7
1692293760,0.6,3.306,354.4,4,19.7
1692295560,0.61,3.306,7,3.85,19.7
1692297360,0.59,3.306,355.8,4.17,19.65
1692299160,0.62,3.333,8.4,3.85,19.7
1692300960,0.61,3.361,5.6,4.17,19.7
1692302760,0.59,3.361,4.2,4,19.75
1692304560,0.63,3.361,9.8,4.17,19.8
1692306360,0.7,3.509,14.1,4.17,19.7
1692308160,0.7,3.54,8.4,4.35,19.55
1692309960,0.71,3.636,16.9,4.35,19.5
1692311760,0.73,3.67,23.9,4.35,19.45
1692313560,0.8,3.846,18.3,4.55,19.4
1692315360,0.73,3.81,12.7,4.76,19.35
1692317160,0.74,3.883,19.7,4.76,19.3
1692318960,0.81,4,18.3,4.55,19.2
1692320760,0.75,3.96,28.1,4.76,19.25
1692322560,0.79,4,22.5,5,19.35
1692324360,0.8,4.082,23.9,5,19.35
1692326160,0.76,4.04,11.3,5,19.2
1692327960,0.82,4.082,25.3,5.26,19.15
1692329760,0.72,3.96,25.3,5.56,19.1
1692331560,0.73,4.082,18.3,5.26,19
1692333360,0.75,4.167,26.7,5.56,19.2
1692335160,0.72,4.082,25.3,5.56,19.1
1692336960,0.7,4,30.9,5.56,19.05
1692338760,0.66,3.96,26.7,5.56,19.1
1692340560,0.71,4.082,28.1,5.56,19.1
1692342360,0.65,3.96,30.9,5.56,19
1692344160,0.66,3.96,25.3,5.26,19.1
1692345960,0.63,3.96,23.9,5.26,19.3
1692347760,0.61,4,21.1,5.56,19.3
1692349560,0.61,3.96,21.1,5,19.1
1692351360,0.66,4.082,22.5,5.26,19.15
1692353160,0.59,3.96,18.3,4.55,19.05
1692354960,0.59,3.922,30.9,5,19.1
1692356760,0.6,3.922,22.5,5,19.2
1692358560,0.61,3.846,21.1,5.26,19.25
1692360360,0.61,3.846,29.5,4.55,19.15
1692362160,0.67,3.883,18.3,5,19.1
1692363960,0.63,3.846,21.1,5,19
1692365760,0.59,3.738,18.3,4.76,19.1
1692367560,0.61,3.81,19.7,5,19.25
1692369360,0.55,3.704,22.5,5,19.2
1692371160,0.52,3.636,19.7,5,18.95
1692372960,0.52,3.39,15.5,5.26,19.25
1692374760,0.5,3.361,19.7,5,19.35
1692376560,0.49,3.419,21.1,5,19.5
1692378360,0.44,3.306,22.5,5,19.5
1692380160,0.42,3.39,18.3,4.76,19.55
1692381960,0.41,3.478,14.1,4.55,19.55
1692383760,0.39,3.448,16.9,4.76,19.55
1692385560,0.4,3.448,15.5,4.76,19.5
1692387360,0.42,3.39,23.9,4.76,19.5
1692389160,0.42,3.279,19.7,4.76,19.45
1692390960,0.46,3.15,21.1,4.76,19.45
1692392760,0.44,3.2,47.8,3.23,19.4
1692394560,0.47,3.15,33.8,3.45,19.3
1692396360,0.45,3.175,52,3.13,19.35
1692398160,0.49,3.252,15.5,4.76,19.3
1692399960,0.46,3.226,30.9,4.76,19.3
1692401760,0.44,3.252,14.1,4.55,19.25
1692403560,0.44,3.2,14.1,4.35,19.2
1692405360,0.45,3.279,14.1,4.76,19.15
1692407160,0.45,3.252,12.7,4.55,19.15
1692408960,0.48,3.2,7,4.35,19.2
1692410760,0.5,3.279,12.7,4.17,19.25
1692412560,0.49,3.333,7,4.55,19.25
1692414360,0.52,3.279,7,4.17,19.35
1692416160,0.5,3.226,12.7,3.85,19.35
1692417960,0.49,3.2,15.5,3.7,19.4
1692419760,0.49,3.226,11.3,3.85,19.4
1692421560,0.52,3.306,21.1,3.7,19.45
1692423360,0.51,3.333,8.4,4,19.55
1692425160,0.47,3.333,4.2,4.55,19.6
1692426960,0.46,3.306,16.9,3.85,19.7
1692428760,0.46,3.333,9.8,4.35,19.75
1692430560,0.48,3.361,23.9,3.85,19.8
1692432360,0.45,3.333,15.5,4,19.9
1692434160,0.47,3.419,16.9,3.7,19.95
1692435960,0.48,3.478,9.8,3.85,20.05
1692437760,0.46,3.419,9.8,3.85,20.15
1692439560,0.49,3.509,355.8,4.17,20.3
1692441360,0.51,3.571,5.6,4.35,20.3
1692443160,0.48,3.571,19.7,4.35,20.45
1692444960,0.45,3.478,355.8,4.17,20.55
1692446760,0.4,3.478,358.6,3.85,20.65
1692448560,0.44,3.571,1.4,3.85,20.75
1692450360,0.42,3.54,357.2,4.35,20.85
1692452160,0.41,3.571,355.8,4.55,20.85
1692453960,0.43,3.67,353,3.85,20.8
1692455760,0.43,3.636,351.6,4.35,20.85
1692457560,0.43,3.738,353,3.85,20.85
1692459360,0.42,3.636,355.8,4,20.9
1692461160,0.45,3.704,4.2,4.76,20.9
1692462960,0.45,3.774,5.6,5.56,20.9
1692464760,0.5,4,5.6,6.25,20.95
1692466560,0.51,3.922,7,6.25,20.9
1692468360,0.52,4,5.6,5.88,20.85
1692470160,0.57,4.04,8.4,5.88,20.75
1692471960,0.56,4,9.8,5.88,20.7
1692473760,0.58,4,9.8,5.88,20.65
1692475560,0.53,3.883,12.7,5.88,20.6
1692477360,0.53,4,4.2,5.56,20.55
1692479160,0.51,4,7,5.88,20.5
1692480960,0.51,3.922,1.4,5.56,20.45
1692482760,0.51,3.96,8.4,5.88,20.35
1692484560,0.5,4.082,5.6,5.88,20.3
1692486360,0.52,4.082,7,5.88,20.3
1692488160,0.52,4.124,1.4,5.88,20.25
1692489960,0.53,4.167,354.4,5.26,20.25
1692491760,0.52,4.082,2.8,5.26,20.25
1692493560,0.51,4.04,357.2,5,20.2
1692495360,0.55,4.167,5.6,5,20.15
1692497160,0.52,4.082,357.2,4.76,20.2
1692498960,0.57,4.255,357.2,5.26,20.15
1692500760,0.53,4.04,357.2,5.26,20.15
1692502560,0.53,4.124,351.6,5.26,20.05
1692504360,0.51,4.124,350.2,4.76,19.95
1692506160,0.51,4.124,350.2,5,19.9
1692507960,0.5,4.167,354.4,5,19.95
1692509760,0.5,4.124,355.8,5,19.9
1692511560,0.52,4.167,353,5.26,19.9
1692513360,0.53,4.124,350.2,4.76,19.85
1692515160,0.45,3.96,348.8,5,19.9
1692516960,0.46,4.04,351.6,5.56,19.95
1692518760,0.49,4.082,348.8,5,20
1692520560,0.44,4.04,355.8,5,20.05
1692522360,0.48,4.124,358.6,5.26,20.3
1692524160,0.49,4.124,1.4,5,20.55
1692525960,0.45,4.082,1.4,4.76,20.7
1692527760,0.48,4.082,358.6,5.26,20.9
1692529560,0.48,4.124,358.6,5,20.95
1692531360,0.5,4.167,357.2,5.26,21.15
1692533160,0.45,4.04,2.8,5,21.35
1692534960,0.48,4.124,4.2,5,21.55
1692536760,0.5,4.167,358.6,5.26,21.5
1692538560,0.47,4.211,1.4,5.88,21.4
1692540360,0.49,4.167,4.2,5.26,21.25
1692542160,0.49,3.571,4.2,5.26,20.95
1692543960,0.52,3.279,7,5.26,20.85
1692545760,0.5,3.279,5.6,5.56,20.75
1692547560,0.51,3.2,4.2,5.26,20.6
1692549360,0.52,3.279,9.8,5.26,20.45
1692551160,0.52,3.333,7,5,20.3
1692552960,0.52,3.333,7,5,20.45
1692554760,0.53,3.333,7,5,20.25
1692556560,0.55,3.2,11.3,5.26,20.15
1692558360,0.63,3.175,8.4,5,20
1692560160,0.59,3.252,9.8,4.76,19.9
1692561960,0.62,3.333,9.8,5,19.7
1692563760,0.54,3.2,306.6,3.33,19.8
1692565560,0.57,3.252,303.8,3.33,19.75
1692567360,0.58,3.279,306.6,3.45,19.6
1692569160,0.56,3.252,9.8,6.25,19.55
1692570960,0.59,3.448,7,6.25,19.55
1692572760,0.59,3.419,9.8,5.88,19.55
1692574560,0.62,3.478,5.6,6.25,19.55
1692576360,0.61,3.448,320.6,3.57,19.6
1692578160,0.63,3.39,298.1,3.45,19.65
1692579960,0.67,3.39,313.6,3.7,19.7
1692581760,0.61,3.39,293.9,3.45,19.6
1692583560,0.59,3.279,303.8,3.45,19.65
1692585360,0.57,3.39,300.9,3.85,19.7
1692587160,0.56,3.252,296.7,3.85,19.7
1692588960,0.48,3.175,295.3,3.57,19.75
1692590760,0.48,3.279,309.4,4,19.75
1692592560,0.5,3.252,300.9,3.85,19.8
1692594360,0.5,3.306,303.8,3.85,19.8
1692596160,0.49,3.361,303.8,3.85,19.75
1692597960,0.47,3.226,298.1,4,19.85
1692599760,0.44,3.077,295.3,3.7,19.95
1692601560,0.48,2.985,309.4,4.17,19.95
1692603360,0.56,2.963,292.5,3.7,19.95
1692605160,0.64,3.03,296.7,4,20
1692606960,0.64,3.03,282.7,3.85,20.05
1692608760,0.7,3.2,291.1,4.17,20.1
1692610560,0.63,3.101,286.9,4,20.1
1692612360,0.62,3.175,291.1,4,20.15
1692614160,0.58,3.125,292.5,4.17,20
1692615960,0.55,3.175,295.3,4.17,20.05
1692617760,0.56,3.15,303.8,4.35,20.1
1692619560,0.69,3.252,289.7,4.17,20.1
1692621360,0.73,3.306,285.5,4,20.1
1692623160,0.76,3.306,286.9,4.35,20.1
1692624960,0.78,3.306,286.9,4.35,20.15
1692626760,0.8,3.306,279.8,4.35,20.05
1692628560,0.75,3.279,289.7,4.55,20.15
1692630360,0.67,3.252,282.7,4.55,20.15
1692632160,0.75,3.39,284.1,4.55,20.2
1692633960,0.77,3.448,281.3,4.35,20.2
1692635760,0.75,3.39,282.7,4.35,20.2
1692637560,0.68,3.279,285.5,4.55,20.2
1692639360,0.66,3.279,285.5,4.55,20.2
1692641160,0.64,3.15,281.3,4.55,20.25
1692644760,0.56,3.175,284.1,4,20.35
1692646560,0.52,3.15,292.5,4.17,20.35
1692648360,0.52,3.125,291.1,4.17,20.35
1692650160,0.54,3.2,286.9,4.55,20.35
1692651960,0.56,3.2,296.7,4.35,20.35
1692653760,0.67,3.279,291.1,4.17,20.3
1692655560,0.7,3.39,291.1,4.17,20.3
1692657360,0.71,3.279,293.9,4.55,20.3
1692659160,0.8,3.333,293.9,4.35,20.3
1692660960,0.82,3.448,292.5,4.35,20.3
1692662760,0.78,3.333,286.9,4.76,20.3
1692664560,0.81,3.448,285.5,4.76,20.3
1692666360,0.72,3.306,289.7,4.55,20.3
1692668160,0.76,3.448,295.3,4.55,20.25
1692669960,0.76,3.509,300.9,5.26,20.25
1692671760,0.74,3.509,293.9,5,20.25
1692673560,0.67,3.54,298.1,5.26,20.2
1692675360,0.65,3.636,298.1,5,20.2
1692677160,0.59,3.67,296.7,5,20.25
1692678960,0.52,3.571,298.1,5,20.2
1692680760,0.5,3.636,299.5,5,20.2
1692682560,0.47,3.478,298.1,4.76,20.25
1692684360,0.46,3.448,295.3,4.55,20.3
1692686160,0.41,3.39,296.7,4.76,20.3
1692687960,0.39,3.252,298.1,4.55,20.3
1692689760,0.37,3.279,300.9,4.35,20.3
1692691560,0.41,3.361,300.9,4.55,20.3
1692693360,0.4,3.226,302.3,4.55,20.35
1692695160,0.42,3.101,298.1,4.35,20.35
1692696960,0.42,3.101,296.7,4.35,20.4
1692698760,0.45,3.101,305.2,4.35,20.45
1692700560,0.45,3.125,299.5,4.17,20.5
1692702360,0.46,3.125,298.1,4.17,20.55
1692704160,0.55,3.101,291.1,4.17,20.45
1692705960,0.62,3.15,292.5,4,20.4
1692707760,0.64,3.125,288.3,4.17,20.35
1692709560,0.66,3.125,291.1,3.7,20.35
1692711360,0.68,3.2,286.9,4,20.3
1692713160,0.7,3.226,289.7,4.35,20.3
1692714960,0.7,3.279,291.1,4.17,20.35
1692716760,0.65,3.2,285.5,4.17,20.3
1692718560,0.63,3.175,291.1,4.35,20.3
1692720360,0.62,3.125,288.3,4.35,20.3
1692722160,0.59,3.125,282.7,4.35,20.35
1692723960,0.59,3.175,288.3,4.35,20.3
1692725760,0.56,3.125,282.7,4.17,20.3
1692727560,0.54,3.279,281.3,4.35,20.3
1692731160,0.45,3.279,284.1,4.35,20.3
1692732960,0.43,3.419,291.1,4.55,20.3
1692734760,0.44,3.448,286.9,4.35,20.3
1692736560,0.41,3.419,281.3,4.17,20.3
1692738360,0.42,3.448,285.5,4.35,20.3
1692740160,0.4,3.333,285.5,4.35,20.3
1692745560,0.42,3.101,284.1,4,20.25
1692747360,0.43,3.077,285.5,4,20.25
1692749160,0.48,3.15,289.7,4,20.25
1692750960,0.51,3.077,293.9,4,20.25
1692752760,0.54,3.175,295.3,4.17,20.25
1692758160,0.6,3.333,292.5,4,20.2
1692759960,0.59,3.306,288.3,4,20.2
1692761760,0.57,3.252,293.9,4.35,20.2
1692763560,0.56,3.252,296.7,4.55,20.15
1692765360,0.55,3.226,296.7,4.17,20.15
1692767160,0.52,3.279,295.3,4.55,20.15
1692768960,0.46,3.252,289.7,4.17,20.2
1692770760,0.41,3.175,295.3,3.57,20.15
1692772560,0.4,3.226,299.5,4.55,20.15
1692774360,0.38,3.15,295.3,4.17,20.15
1692776160,0.36,3.2,296.7,4,20.2
1692777960,0.36,3.101,296.7,3.7,20.2
1692779760,0.37,3.101,305.2,4.35,20.2
1692781560,0.37,2.92,293.9,4.17,20.25
1692783360,0.37,2.817,295.3,4,20.3
1692785160,0.37,2.778,296.7,3.7,20.3
1692786960,0.35,2.817,302.3,3.23,20.35
1692788760,0.34,2.74,306.6,3.7,20.35
1692790560,0.33,2.778,308,3.7,20.35
1692792360,0.34,2.649,303.8,3.23,20.35
1692794160,0.36,2.632,279.8,2.38,20.35
1692795960,0.35,2.614,293.9,2.86,20.4
1692797760,0.38,2.74,299.5,3.23,20.35
1692799560,0.44,2.817,291.1,3.23,20.4
1692801360,0.48,2.899,291.1,3.45,20.4
1692803160,0.45,2.857,291.1,3.23,20.35
1692804960,0.42,2.857,289.7,3.33,20.35
1692806760,0.39,2.92,288.3,3.33,20.3
1692808560,0.38,2.837,285.5,3.33,20.35
1692810360,0.37,2.857,285.5,3.45,20.3
1692812160,0.36,2.899,282.7,3.45,20.3
1692813960,0.34,2.963,282.7,3.57,20.3
1692815760,0.32,2.899,281.3,3.45,20.3
1692817560,0.28,2.92,279.8,3.57,20.3
1692819360,0.28,2.878,282.7,3.45,20.3
1692821160,0.26,2.92,282.7,3.33,20.3
1692822960,0.27,2.878,275.6,3.45,20.25
1692824760,0.26,2.899,286.9,3.13,20.25
1692826560,0.28,2.878,288.3,3.57,20.3
1692828360,0.32,2.878,291.1,3.45,20.3
1692830160,0.38,3.008,298.1,3.57,20.3
1692831960,0.44,3.03,284.1,3.57,20.3
1692833760,0.42,3.101,284.1,3.57,20.3
1692835560,0.42,3.175,285.5,3.85,20.25
1692837360,0.38,3.2,282.7,4,20.25
1692839160,0.37,3.15,286.9,3.85,20.25
1692840960,0.35,3.053,285.5,3.85,20.25
1692842760,0.36,2.985,288.3,3.85,20.25
1692844560,0.38,2.941,291.1,4,20.25
1692846360,0.4,3.101,292.5,3.85,20.2
1692848160,0.44,3.175,288.3,3.85,20.2
1692849960,0.55,3.448,293.9,3.85,20.2
1692851760,0.62,3.509,299.5,4.35,20.25
1692853560,0.65,3.448,296.7,4.35,20.25
1692855360,0.66,3.509,300.9,5,20.25
1692857160,0.66,3.54,302.3,5,20.25
1692858960,0.67,3.509,302.3,4.76,20.25
1692860760,0.58,3.39,296.7,4.55,20.25
1692862560,0.61,3.478,295.3,4.55,20.3
1692864360,0.58,3.279,300.9,4.76,20.3
1692866160,0.63,3.39,298.1,4.76,20.35
1692867960,0.6,3.279,298.1,4.55,20.35
1692869760,0.63,3.361,296.7,4.35,20.35
1692871560,0.57,3.279,292.5,4.35,20.4
1692873360,0.57,3.279,291.1,4.35,20.45
1692875160,0.5,3.175,293.9,4.35,20.45
1692876960,0.49,3.175,293.9,4.35,20.5
1692878760,0.48,3.15,291.1,4,20.5
1692880560,0.46,3.101,295.3,4.35,20.5
1692882360,0.46,3.008,291.1,4,20.45
1692884160,0.46,2.963,286.9,3.85,20.45
1692885960,0.44,2.963,291.1,4.17,20.45
1692887760,0.42,2.899,292.5,4,20.4
1692889560,0.46,2.941,289.7,4,20.35
1692891360,0.45,2.92,286.9,4,20.35
1692893160,0.46,2.963,291.1,4,20.35
1692894960,0.43,2.941,286.9,3.7,20.3
1692896760,0.43,2.963,285.5,3.23,20.3
1692898560,0.39,2.941,291.1,4,20.3
1692900360,0.37,2.963,286.9,4,20.3
1692902160,0.36,2.985,281.3,4.17,20.3
1692903960,0.33,2.985,291.1,3.85,20.3
1692905760,0.31,3.03,284.1,4.17,20.3
1692907560,0.34,3.2,286.9,4,20.3
1692909360,0.32,3.226,281.3,4,20.3
1692911160,0.3,3.333,278.4,4.17,20.3
1692912960,0.31,3.361,277,4,20.3
1692914760,0.29,3.333,286.9,3.7,20.3
1692916560,0.28,3.252,291.1,3.57,20.3
1692918360,0.3,3.39,285.5,3.85,20.3
1692920160,0.28,3.333,281.3,3.85,20.3
1692921960,0.26,3.333,286.9,3.7,20.3
1692923760,0.24,3.361,289.7,3.57,20.3
1692925560,0.24,3.306,291.1,3.57,20.3
1692927360,0.24,3.125,289.7,3.57,20.3
1692929160,0.23,2.857,286.9,3.57,20.3
1692930960,0.24,2.649,292.5,3.45,20.3
1692932760,0.27,2.667,295.3,3.57,20.25
1692934560,0.26,2.614,278.4,4,20.25
